Product,Franchise Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
Darjeeling,RU414,3/1/2018,30,50,20,80,51,396,64,19,12,115,52
Darjeeling,RU608,1/1/2018,50,80,50,130,62,436,94,20,42,156,52
Darjeeling,RU920,9/1/2018,200,260,190,460,244,1213,288,75,192,532,96
Darjeeling,RU920,8/1/2018,30,50,30,80,43,597,56,14,30,99,26
Darjeeling,RU920,7/1/2018,50,80,40,130,76,580,93,28,32,169,61
Darjeeling,RU920,6/1/2018,120,180,140,300,141,764,204,45,136,345,68
Darjeeling,RU920,5/1/2018,170,250,170,420,200,1095,278,66,166,478,112
Darjeeling,RU920,2/1/2018,70,90,40,160,76,580,93,28,32,169,61
Darjeeling,AU212,7/1/2018,90,30,0,120,116,1142,25,35,-33,141,58
Darjeeling,AU347,9/1/2018,70,90,60,160,83,574,107,27,67,190,40
Darjeeling,AU347,1/1/2018,30,60,50,90,43,822,64,12,40,107,24
Darjeeling,AU516,10/1/2018,20,40,10,60,36,236,46,13,0,82,46
Darjeeling,AU516,6/1/2018,40,60,30,100,59,377,74,22,19,133,55
Darjeeling,AU518,11/1/2018,30,30,10,60,32,996,38,9,8,70,30
Darjeeling,AU518,5/1/2018,20,30,30,50,24,856,36,6,18,60,18
Darjeeling,AU585,4/1/2018,40,60,30,100,50,397,68,16,24,118,44
Darjeeling,AU631,8/1/2018,180,-30,-100,150,244,2636,-46,75,-143,198,97
Darjeeling,AU631,2/1/2018,90,30,-10,120,116,1142,25,35,-33,141,58
Darjeeling,AU716,12/1/2018,40,70,50,110,65,1042,77,20,36,142,41
Darjeeling,AU716,3/1/2018,70,90,60,160,83,574,107,27,67,190,40
Darjeeling,BR303,12/1/2018,120,180,130,300,141,764,204,45,136,345,68
Darjeeling,BR303,10/1/2018,100,160,140,260,123,947,178,34,133,301,45
Darjeeling,BR303,4/1/2018,60,70,40,130,81,1046,96,25,49,177,47
Darjeeling,BR719,11/1/2018,240,420,340,660,260,1405,415,72,318,675,97
Darjeeling,BR719,6/1/2018,140,150,100,290,149,1245,149,41,83,298,66
Darjeeling,BR719,2/1/2018,30,40,0,70,35,204,43,13,-3,78,46
Darjeeling,BR719,1/1/2018,110,150,120,260,104,952,152,29,111,256,41
Darjeeling,BR720,8/1/2018,60,70,20,130,59,403,74,22,18,133,56
Darjeeling,BR720,5/1/2018,70,90,60,160,60,1070,72,18,32,132,40
Darjeeling,BR970,9/1/2018,40,70,20,110,39,517,56,36,-10,95,66
Darjeeling,BR970,7/1/2018,190,-90,-150,100,154,1832,-67,49,-138,87,71
Darjeeling,BR970,3/1/2018,20,40,30,60,25,854,36,7,17,61,19
Decaf Espresso,UN234,3/1/2018,50,90,70,140,61,329,90,19,49,151,41
Decaf Espresso,UN419,11/1/2018,40,70,40,110,47,420,63,15,20,110,43
Decaf Espresso,UN419,6/1/2018,40,70,40,110,52,-456,79,17,30,131,49
Decaf Espresso,UN419,4/1/2018,120,160,110,280,141,-942,195,43,128,336,67
Decaf Espresso,UN513,7/1/2018,30,60,50,90,39,845,57,10,36,96,21
Decaf Espresso,UN567,9/1/2018,40,70,30,110,51,419,64,19,12,115,52
Decaf Espresso,UN614,10/1/2018,250,260,170,510,266,1819,266,74,167,532,99
Decaf Espresso,UN614,2/1/2018,0,40,30,40,0,559,43,0,32,43,11
Decaf Espresso,UN614,1/1/2018,40,50,0,90,47,-395,66,42,-6,113,72
Decaf Espresso,UN740,12/1/2018,40,70,50,110,50,587,65,16,36,115,29
Decaf Espresso,UN740,5/1/2018,30,40,10,70,40,-258,49,15,1,89,48
Decaf Espresso,UN937,8/1/2018,80,140,120,220,104,952,152,29,112,256,40
Decaf Espresso,FR505,12/1/2018,100,170,140,270,94,608,136,26,98,230,38
Decaf Espresso,FR505,11/1/2018,10,20,20,30,18,486,26,5,9,44,17
Decaf Espresso,FR505,10/1/2018,150,-80,-240,70,162,2321,-85,147,-266,77,181
Decaf Espresso,FR505,9/1/2018,90,130,90,220,86,1081,103,26,56,189,47
Decaf Espresso,FR505,8/1/2018,30,70,20,100,39,560,72,36,7,111,65
Decaf Espresso,FR505,7/1/2018,40,60,40,100,46,587,60,15,32,106,28
Decaf Espresso,FR505,6/1/2018,40,70,20,110,47,622,66,42,-5,113,71
Decaf Espresso,FR505,5/1/2018,150,220,60,370,162,943,225,147,45,387,180
Decaf Espresso,FR505,4/1/2018,40,60,30,100,47,420,63,15,20,110,43
Decaf Espresso,FR505,3/1/2018,20,30,20,50,20,808,29,5,13,49,16
Decaf Espresso,FR505,2/1/2018,20,30,20,50,25,854,36,7,17,61,19
Decaf Espresso,FR505,1/1/2018,30,50,30,80,39,380,65,12,30,104,35
Decaf Espresso,IN239,10/1/2018,40,60,40,100,35,894,52,9,32,87,20
Decaf Espresso,IN321,6/1/2018,330,470,340,800,291,1742,387,96,259,678,128
Decaf Espresso,IN407,12/1/2018,50,70,20,120,59,403,74,22,18,133,56
Decaf Espresso,IN407,2/1/2018,50,80,10,130,59,338,82,53,-1,141,83
Decaf Espresso,IN561,11/1/2018,110,180,60,290,124,717,173,112,32,297,141
Decaf Espresso,IN754,1/1/2018,50,70,0,120,59,338,82,53,-1,141,83
Decaf Espresso,IN850,8/1/2018,160,180,120,340,145,1304,146,40,81,291,65
Decaf Espresso,IN863,9/1/2018,40,60,30,100,47,420,63,15,20,110,43
Decaf Espresso,IN863,7/1/2018,120,130,80,250,145,1304,146,40,81,291,65
Decaf Espresso,IN863,5/1/2018,50,80,30,130,59,403,74,22,19,133,55
Decaf Espresso,IN904,4/1/2018,30,60,40,90,39,380,65,12,29,104,36
Decaf Espresso,IN941,3/1/2018,50,80,60,130,61,329,90,19,48,151,42
Decaf Espresso,JA206,11/1/2018,100,170,150,270,127,1007,185,35,139,312,46
Decaf Espresso,JA206,9/1/2018,20,40,40,60,30,829,44,8,24,74,20
Decaf Espresso,JA206,8/1/2018,250,340,240,590,291,1742,387,96,258,678,129
Decaf Espresso,JA206,5/1/2018,130,210,70,340,162,943,225,147,45,387,180
Decaf Espresso,JA206,4/1/2018,40,60,40,100,46,587,60,15,32,106,28
Decaf Espresso,JA206,1/1/2018,50,70,10,120,59,338,82,53,-1,141,83
Decaf Espresso,JA253,12/1/2018,80,140,120,220,104,952,152,29,111,256,41
Decaf Espresso,JA253,10/1/2018,70,120,80,190,90,1148,135,29,75,225,60
Decaf Espresso,JA253,7/1/2018,30,50,30,80,50,587,65,16,36,115,29
Decaf Espresso,JA253,6/1/2018,20,30,20,50,25,854,36,7,17,61,19
Decaf Espresso,JA425,3/1/2018,10,20,20,30,18,486,26,5,9,44,17
Decaf Espresso,JA509,2/1/2018,320,380,290,700,260,1319,307,80,206,567,101
Decaf Espresso,NE217,4/1/2018,90,110,80,200,87,564,112,28,71,199,41
Decaf Espresso,NE312,10/1/2018,50,60,40,110,41,592,53,13,28,94,25
Decaf Espresso,NE312,9/1/2018,340,520,370,860,364,2654,548,127,370,912,178
Decaf Espresso,NE312,7/1/2018,130,180,60,310,124,717,173,112,32,297,141
Decaf Espresso,NE312,6/1/2018,40,590,560,630,52,-1493,613,17,564,665,49
Decaf Espresso,NE312,2/1/2018,50,70,40,120,43,388,57,14,16,100,41
Decaf Espresso,NE630,12/1/2018,40,70,20,110,39,478,55,12,0,94,55
Decaf Espresso,NE630,5/1/2018,450,690,530,1140,364,2654,548,127,370,912,178
Decaf Espresso,NE630,1/1/2018,80,130,90,210,90,1148,135,29,75,225,60
Decaf Espresso,NE773,3/1/2018,30,40,20,70,34,1010,41,10,9,75,32
Decaf Espresso,NE847,11/1/2018,40,60,20,100,36,252,46,13,-1,82,47
Decaf Espresso,NE847,8/1/2018,50,70,50,120,40,843,59,11,36,99,23
Decaf Espresso,GR314,12/1/2018,80,90,40,170,76,613,93,28,31,169,62
Decaf Espresso,GR314,11/1/2018,250,340,230,590,238,1190,329,78,208,567,121
Decaf Espresso,GR314,7/1/2018,100,160,120,260,86,463,125,27,75,211,50
Decaf Espresso,GR417,9/1/2018,60,90,60,150,64,467,96,21,43,160,53
Decaf Espresso,GR417,8/1/2018,100,170,120,270,114,822,172,37,104,286,68
Decaf Espresso,GR573,6/1/2018,80,120,70,200,64,467,96,21,44,160,52
Decaf Espresso,GR573,4/1/2018,30,50,30,80,34,432,51,10,18,85,33
Decaf Espresso,GR573,2/1/2018,40,60,20,100,51,419,64,19,12,115,52
Decaf Espresso,GR660,10/1/2018,130,200,160,330,127,1007,185,35,138,312,47
Decaf Espresso,GR660,3/1/2018,30,40,10,70,36,462,54,11,21,90,33
Decaf Espresso,GR660,1/1/2018,20,40,30,60,23,868,34,6,16,57,18
Decaf Espresso,GR816,5/1/2018,30,60,10,90,59,338,82,53,0,141,82
Decaf Espresso,UN225,12/1/2018,60,110,100,170,104,952,152,29,112,256,40
Decaf Espresso,UN225,11/1/2018,10,10,10,20,18,486,26,5,9,44,17
Decaf Espresso,UN225,7/1/2018,30,60,50,90,35,894,52,9,32,87,20
Decaf Espresso,UN225,4/1/2018,220,240,150,460,266,1819,266,74,167,532,99
Decaf Espresso,UN318,10/1/2018,190,270,190,460,291,1742,387,96,258,678,129
Decaf Espresso,UN318,6/1/2018,30,60,30,90,44,258,59,14,17,103,42
Decaf Espresso,UN318,5/1/2018,80,120,90,200,94,608,136,26,99,230,37
Decaf Espresso,UN337,1/1/2018,20,50,30,70,39,380,65,12,29,104,36
Decaf Espresso,UN504,8/1/2018,20,40,30,60,25,854,36,7,17,61,19
Decaf Espresso,UN504,3/1/2018,40,70,50,110,45,885,65,12,41,110,24
Decaf Espresso,UN985,9/1/2018,90,160,100,250,114,822,172,37,104,286,68
Decaf Espresso,UN985,2/1/2018,80,110,90,190,94,608,136,26,98,230,38
Decaf Espresso,SP702,12/1/2018,60,90,50,150,52,668,79,17,31,131,48
Decaf Espresso,SP702,10/1/2018,90,150,100,240,114,822,172,37,103,286,69
Decaf Espresso,SP702,9/1/2018,50,80,60,130,50,587,65,16,36,115,29
Decaf Espresso,SP702,8/1/2018,30,50,40,80,35,894,52,9,31,87,21
Decaf Espresso,SP702,7/1/2018,270,380,260,650,291,1742,387,96,259,678,128
Decaf Espresso,SP702,6/1/2018,130,140,90,270,145,1304,146,40,81,291,65
Decaf Espresso,SP775,11/1/2018,40,50,20,90,43,388,57,14,16,100,41
Decaf Espresso,SP775,5/1/2018,0,50,40,50,0,559,43,0,31,43,12
Decaf Espresso,SP775,4/1/2018,10,30,20,40,20,808,29,5,12,49,17
Decaf Espresso,SP775,3/1/2018,30,40,20,70,36,462,54,11,21,90,33
Decaf Espresso,SP775,2/1/2018,40,70,50,110,39,845,57,10,35,96,22
Decaf Espresso,SP775,1/1/2018,300,320,220,620,266,1819,266,74,168,532,98
Decaf Espresso,ME319,9/1/2018,80,100,70,180,86,1081,103,26,56,189,47
Decaf Espresso,ME319,6/1/2018,90,130,80,220,97,575,130,32,71,227,59
Decaf Espresso,ME515,8/1/2018,30,50,20,80,44,258,59,14,18,103,41
Decaf Espresso,ME515,5/1/2018,50,80,30,130,51,419,64,19,11,115,53
Decaf Espresso,ME563,3/1/2018,100,140,110,240,87,564,112,28,71,199,41
Decaf Espresso,ME563,1/1/2018,130,190,150,320,127,1007,185,35,139,312,46
Decaf Espresso,ME641,12/1/2018,20,50,40,70,23,868,34,6,16,57,18
Decaf Espresso,ME641,7/1/2018,100,130,80,230,97,575,130,32,71,227,59
Decaf Espresso,ME712,11/1/2018,90,120,70,210,76,613,93,28,31,169,62
Decaf Espresso,ME712,10/1/2018,290,-40,-150,250,238,2797,-36,78,-157,202,121
Decaf Espresso,ME712,4/1/2018,40,60,40,100,34,432,51,10,18,85,33
Decaf Espresso,ME712,2/1/2018,20,30,20,50,23,605,31,7,12,54,19
Decaf Espresso,CA203,8/1/2018,40,50,30,90,34,1010,41,10,9,75,32
Decaf Espresso,CA203,7/1/2018,70,110,90,180,59,870,85,16,58,144,27
Decaf Espresso,CA203,5/1/2018,60,70,40,130,60,1070,72,18,32,132,40
Decaf Espresso,CA203,2/1/2018,160,230,170,390,154,833,222,49,150,376,72
Decaf Espresso,GE209,12/1/2018,150,220,100,370,124,717,173,112,31,297,142
Decaf Espresso,GE213,9/1/2018,130,180,130,310,141,692,195,43,129,336,66
Decaf Espresso,GE213,1/1/2018,150,60,10,210,120,1334,49,37,-11,169,60
Decaf Espresso,CA475,6/1/2018,40,50,0,90,39,517,56,36,-9,95,65
Decaf Espresso,CA475,4/1/2018,40,50,20,90,50,1051,59,15,23,109,36
Decaf Espresso,CA475,1/1/2018,110,160,120,270,104,952,152,29,111,256,41
Decaf Espresso,CH503,11/1/2018,40,50,0,90,47,622,66,42,-6,113,72
Decaf Espresso,CH503,10/1/2018,20,50,30,70,44,258,59,14,17,103,42
Decaf Espresso,CH503,8/1/2018,60,90,80,150,94,608,136,26,98,230,38
Decaf Espresso,CH503,4/1/2018,70,120,80,190,114,822,172,37,104,286,68
Decaf Espresso,CH541,9/1/2018,230,290,170,520,270,1834,332,102,197,602,135
Decaf Espresso,CH541,7/1/2018,170,190,130,360,266,1819,266,74,168,532,98
Decaf Espresso,CH541,6/1/2018,30,40,0,70,40,219,49,15,1,89,48
Decaf Espresso,CH541,5/1/2018,40,70,30,110,52,668,79,17,31,131,48
Decaf Espresso,GE562,6/1/2018,20,40,30,60,36,462,54,11,20,90,34
Decaf Espresso,GE626,5/1/2018,120,170,110,290,141,692,195,43,128,336,67
Decaf Espresso,GE650,7/1/2018,30,50,30,80,41,592,53,13,27,94,26
Decaf Espresso,GE707,11/1/2018,90,150,120,240,94,608,136,26,98,230,38
Decaf Espresso,GE707,8/1/2018,10,30,20,40,18,486,26,5,9,44,17
Decaf Espresso,GE714,10/1/2018,20,40,20,60,40,219,49,15,1,89,48
Decaf Espresso,GE831,4/1/2018,20,30,20,50,20,814,31,5,15,51,16
Decaf Espresso,CA860,11/1/2018,90,130,90,220,141,692,195,43,129,336,66
Decaf Espresso,CA860,10/1/2018,30,50,20,80,52,668,79,17,30,131,49
Decaf Espresso,CA860,9/1/2018,170,-170,-250,0,270,5230,-270,102,-378,27,135
Decaf Espresso,CA860,3/1/2018,30,40,0,70,36,252,46,13,0,82,46
Decaf Espresso,GE916,3/1/2018,30,40,0,70,47,622,66,42,-5,113,71
Decaf Espresso,GE951,2/1/2018,0,40,30,40,0,559,43,0,31,43,12
Decaf Espresso,CA959,12/1/2018,60,90,70,150,59,870,85,16,58,144,27
Decaf Espresso,CH971,12/1/2018,30,50,30,80,34,432,51,10,19,85,32
Decaf Espresso,CH971,3/1/2018,30,50,0,80,39,517,56,36,-10,95,66
Decaf Espresso,CH971,2/1/2018,110,180,60,290,124,717,173,112,32,297,141
Decaf Espresso,CH971,1/1/2018,200,410,310,610,270,1781,523,102,388,793,135
Decaf Espresso,MA435,12/1/2018,50,70,60,120,59,870,85,16,58,144,27
Decaf Espresso,MA435,11/1/2018,30,50,20,80,51,419,64,19,11,115,53
Decaf Espresso,MA435,10/1/2018,50,90,60,140,64,467,96,21,44,160,52
Decaf Espresso,MA435,9/1/2018,50,80,40,130,76,613,93,28,32,169,61
Decaf Espresso,MA435,8/1/2018,220,270,200,490,260,1319,307,80,205,567,102
Decaf Espresso,MA435,6/1/2018,30,50,30,80,41,592,53,13,27,94,26
Decaf Espresso,MA435,5/1/2018,130,200,150,330,154,833,222,49,150,376,72
Decaf Espresso,MA435,4/1/2018,200,290,200,490,238,1190,329,78,208,567,121
Decaf Espresso,MA435,3/1/2018,70,90,40,160,76,613,93,28,31,169,62
Decaf Espresso,MA435,2/1/2018,100,40,0,140,120,1334,49,37,-12,169,61
Decaf Espresso,MA435,1/1/2018,70,100,70,170,87,564,112,28,72,199,40
Decaf Espresso,MA801,7/1/2018,30,50,50,80,40,843,59,11,37,99,22
Decaf Espresso,RU262,12/1/2018,20,40,10,60,36,252,46,13,0,82,46
Decaf Espresso,RU262,8/1/2018,40,60,30,100,59,403,74,22,19,133,55
Decaf Espresso,RU262,6/1/2018,30,40,20,70,34,1010,41,10,10,75,31
Decaf Espresso,RU262,5/1/2018,10,40,40,50,23,868,34,6,16,57,18
Decaf Espresso,RU262,1/1/2018,40,50,20,90,47,420,63,15,21,110,42
Decaf Espresso,RU608,9/1/2018,190,-40,-110,150,260,3076,-62,80,-164,198,102
Decaf Espresso,RU715,11/1/2018,100,40,-10,140,120,1334,49,37,-12,169,61
Decaf Espresso,RU715,10/1/2018,40,60,40,100,60,1070,72,18,33,132,39
Decaf Espresso,RU715,4/1/2018,70,100,70,170,87,564,112,28,72,199,40
Decaf Espresso,RU715,3/1/2018,130,200,150,330,154,833,222,49,150,376,72
Decaf Espresso,RU715,2/1/2018,100,170,150,270,127,1007,185,35,139,312,46
Decaf Espresso,RU920,7/1/2018,60,80,50,140,86,1081,103,26,55,189,48
Decaf Espresso,SI405,12/1/2018,250,280,190,530,266,1355,280,74,182,546,98
Decaf Espresso,SI405,10/1/2018,130,150,100,280,145,1304,146,40,81,291,65
Decaf Espresso,SI405,8/1/2018,30,50,10,80,40,219,49,15,0,89,49
Decaf Espresso,SI405,5/1/2018,130,180,140,310,123,941,178,34,133,301,45
Decaf Espresso,SI405,2/1/2018,60,80,30,140,63,397,77,23,21,140,56
Decaf Espresso,SI405,1/1/2018,60,70,40,130,50,1064,60,15,24,110,36
Decaf Espresso,SI580,9/1/2018,190,-90,-150,100,154,2105,-67,49,-139,87,72
Decaf Espresso,SI580,7/1/2018,40,70,20,110,37,513,52,33,-11,89,63
Decaf Espresso,SI580,4/1/2018,20,40,30,60,25,851,38,7,19,63,19
Decaf Espresso,SI580,3/1/2018,50,90,70,140,61,322,90,19,48,151,42
Decaf Espresso,SI918,11/1/2018,40,70,40,110,46,415,62,15,19,108,43
Decaf Espresso,SI918,6/1/2018,40,70,40,110,52,-587,79,17,30,131,49
Decaf Espresso,BR303,11/1/2018,90,140,100,230,116,-1278,161,35,102,277,59
Decaf Espresso,BR303,10/1/2018,30,40,30,70,32,841,48,8,28,80,20
Decaf Espresso,BR303,9/1/2018,40,60,20,100,49,414,60,18,9,109,51
Decaf Espresso,BR303,7/1/2018,250,260,170,510,266,1797,266,74,167,532,99
Decaf Espresso,BR303,6/1/2018,0,40,30,40,0,516,43,0,32,43,11
Decaf Espresso,BR303,5/1/2018,30,60,10,90,44,-508,61,39,-7,105,68
Decaf Espresso,BR303,2/1/2018,20,40,30,60,30,581,39,9,17,69,22
Decaf Espresso,BR719,8/1/2018,20,30,0,50,29,-347,36,11,-8,65,44
Decaf Espresso,BR719,4/1/2018,100,150,120,250,123,941,178,34,133,301,45
Decaf Espresso,BR720,1/1/2018,110,170,130,280,100,598,145,28,105,245,40
Decaf Espresso,BR970,12/1/2018,10,20,20,30,16,484,25,4,10,41,15
Decaf Espresso,BR970,3/1/2018,160,-90,-260,70,173,2615,-95,156,-284,78,189
Decaf Espresso,SW210,11/1/2018,110,150,100,260,103,1073,123,31,70,226,53
Decaf Espresso,SW214,12/1/2018,30,70,20,100,37,540,68,33,6,105,62
Decaf Espresso,SW430,5/1/2018,70,90,60,160,77,581,99,25,62,176,37
Decaf Espresso,SW469,6/1/2018,40,60,10,100,44,617,61,39,-8,105,69
Decaf Espresso,SW512,8/1/2018,160,230,60,390,173,927,239,156,50,412,189
Decaf Espresso,SW832,7/1/2018,40,60,30,100,46,415,62,15,19,108,43
Decaf Espresso,SW915,10/1/2018,20,40,30,60,23,806,35,6,18,58,17
Decaf Espresso,SW956,4/1/2018,20,40,30,60,25,851,38,7,19,63,19
Decaf Espresso,SW956,2/1/2018,40,60,40,100,47,366,79,14,41,126,38
Decaf Espresso,SW956,1/1/2018,30,60,40,90,34,890,49,9,29,83,20
Decaf Espresso,SW972,3/1/2018,340,470,340,810,295,1714,392,97,262,687,130
Decaf Espresso,SW979,9/1/2018,60,70,20,130,63,397,77,23,20,140,57
Decaf Irish Cream,UN216,10/1/2018,60,80,10,140,63,332,88,57,1,151,87
Decaf Irish Cream,UN234,9/1/2018,120,190,60,310,133,705,184,120,35,317,149
Decaf Irish Cream,UN330,7/1/2018,50,70,0,120,63,332,88,57,2,151,86
Decaf Irish Cream,UN419,12/1/2018,160,180,120,340,145,1292,146,40,81,291,65
Decaf Irish Cream,UN440,5/1/2018,40,60,30,100,46,415,62,15,19,108,43
Decaf Irish Cream,UN513,4/1/2018,120,130,80,250,145,1292,146,40,82,291,64
Decaf Irish Cream,UN513,3/1/2018,60,70,20,130,63,397,77,23,20,140,57
Decaf Irish Cream,UN567,11/1/2018,40,70,50,110,47,366,79,14,41,126,38
Decaf Irish Cream,UN614,8/1/2018,50,80,60,130,61,322,90,19,49,151,41
Decaf Irish Cream,UN614,2/1/2018,20,30,30,50,25,826,37,7,19,62,18
Decaf Irish Cream,UN614,1/1/2018,110,170,140,280,132,994,191,36,143,323,48
Decaf Irish Cream,UN937,6/1/2018,250,350,250,600,295,1714,392,97,262,687,130
Decaf Irish Cream,FR505,12/1/2018,140,220,70,360,173,927,239,156,49,412,190
Decaf Irish Cream,FR505,11/1/2018,70,100,70,170,77,581,99,25,61,176,38
Decaf Irish Cream,FR505,10/1/2018,50,80,20,130,63,332,88,57,2,151,86
Decaf Irish Cream,FR505,9/1/2018,100,160,140,260,123,941,178,34,132,301,46
Decaf Irish Cream,FR505,8/1/2018,70,120,80,190,90,1139,135,29,75,225,60
Decaf Irish Cream,FR505,7/1/2018,20,30,20,50,30,581,39,9,18,69,21
Decaf Irish Cream,FR505,6/1/2018,20,40,30,60,25,851,38,7,19,63,19
Decaf Irish Cream,FR505,5/1/2018,10,20,20,30,16,484,25,4,9,41,16
Decaf Irish Cream,FR505,4/1/2018,390,450,340,840,311,1296,367,96,250,678,117
Decaf Irish Cream,FR505,3/1/2018,50,70,50,120,52,554,68,17,39,120,29
Decaf Irish Cream,FR505,2/1/2018,80,110,80,190,68,587,87,22,53,155,34
Decaf Irish Cream,FR505,1/1/2018,340,520,370,860,364,2617,546,127,368,910,178
Decaf Irish Cream,IN305,2/1/2018,140,190,60,330,133,705,184,120,35,317,149
Decaf Irish Cream,IN321,8/1/2018,40,590,560,630,52,-2033,612,17,563,664,49
Decaf Irish Cream,IN321,5/1/2018,50,70,40,120,42,384,56,13,15,98,41
Decaf Irish Cream,IN321,3/1/2018,50,90,40,140,47,474,67,15,8,114,59
Decaf Irish Cream,IN561,10/1/2018,450,680,520,1130,364,2617,546,127,368,910,178
Decaf Irish Cream,IN561,4/1/2018,80,130,90,210,90,1139,135,29,75,225,60
Decaf Irish Cream,IN727,7/1/2018,40,50,20,90,41,1007,49,12,15,90,34
Decaf Irish Cream,IN754,1/1/2018,40,60,20,100,38,248,48,14,1,86,47
Decaf Irish Cream,IN772,11/1/2018,60,80,60,140,48,839,70,13,46,118,24
Decaf Irish Cream,IN813,12/1/2018,70,90,40,160,72,606,88,27,27,160,61
Decaf Irish Cream,IN850,6/1/2018,200,290,190,490,196,1167,271,64,163,467,108
Decaf Irish Cream,IN954,9/1/2018,100,160,120,260,86,454,125,27,76,211,49
Decaf Irish Cream,JA206,8/1/2018,60,90,60,150,64,460,96,21,44,160,52
Decaf Irish Cream,JA206,6/1/2018,100,170,120,270,114,810,172,37,104,286,68
Decaf Irish Cream,JA206,4/1/2018,80,120,70,200,64,460,96,21,44,160,52
Decaf Irish Cream,JA206,3/1/2018,30,50,30,80,34,428,51,10,19,85,32
Decaf Irish Cream,JA206,2/1/2018,40,50,10,90,49,414,60,18,9,109,51
Decaf Irish Cream,JA253,11/1/2018,130,210,170,340,132,994,191,36,144,323,47
Decaf Irish Cream,JA253,5/1/2018,30,40,10,70,36,458,54,11,20,90,34
Decaf Irish Cream,JA360,9/1/2018,20,30,20,50,22,865,33,6,16,55,17
Decaf Irish Cream,JA360,7/1/2018,40,60,10,100,63,332,88,57,2,151,86
Decaf Irish Cream,JA425,10/1/2018,80,120,100,200,123,941,178,34,133,301,45
Decaf Irish Cream,JA509,12/1/2018,10,10,10,20,16,484,25,4,9,41,16
Decaf Irish Cream,JA509,1/1/2018,30,50,40,80,34,890,49,9,28,83,21
Decaf Irish Cream,NE217,7/1/2018,220,240,150,460,266,1797,266,74,167,532,99
Decaf Irish Cream,NE309,4/1/2018,190,270,190,460,295,1714,392,97,262,687,130
Decaf Irish Cream,NE309,1/1/2018,30,60,30,90,45,253,60,14,19,105,41
Decaf Irish Cream,NE618,5/1/2018,80,130,100,210,100,598,145,28,105,245,40
Decaf Irish Cream,NE630,12/1/2018,30,50,30,80,47,366,79,14,42,126,37
Decaf Irish Cream,NE630,8/1/2018,20,40,30,60,25,851,38,7,20,63,18
Decaf Irish Cream,NE630,6/1/2018,40,80,60,120,46,880,68,12,44,114,24
Decaf Irish Cream,NE630,3/1/2018,90,160,100,250,114,810,172,37,103,286,69
Decaf Irish Cream,NE708,9/1/2018,80,130,110,210,100,598,145,28,105,245,40
Decaf Irish Cream,NE815,11/1/2018,60,90,50,150,52,662,79,17,30,131,49
Decaf Irish Cream,NE815,10/1/2018,90,150,100,240,114,810,172,37,103,286,69
Decaf Irish Cream,NE847,2/1/2018,30,50,30,80,30,581,39,9,18,69,21
Decaf Irish Cream,GR314,11/1/2018,30,40,30,70,34,890,49,9,28,83,21
Decaf Irish Cream,GR314,9/1/2018,280,370,250,650,295,1714,392,97,262,687,130
Decaf Irish Cream,GR314,7/1/2018,130,140,90,270,145,1292,146,40,81,291,65
Decaf Irish Cream,GR314,6/1/2018,40,50,20,90,42,384,56,13,16,98,40
Decaf Irish Cream,GR573,3/1/2018,0,50,40,50,0,516,43,0,31,43,12
Decaf Irish Cream,GR573,1/1/2018,20,30,20,50,23,806,35,6,17,58,18
Decaf Irish Cream,GR660,10/1/2018,30,40,20,70,36,458,54,11,21,90,33
Decaf Irish Cream,GR660,5/1/2018,30,60,50,90,32,841,48,8,28,80,20
Decaf Irish Cream,GR660,4/1/2018,300,320,220,620,266,1797,266,74,167,532,99
Decaf Irish Cream,GR816,12/1/2018,90,120,90,210,103,1073,123,31,71,226,52
Decaf Irish Cream,GR816,8/1/2018,90,130,80,220,99,565,132,32,73,231,59
Decaf Irish Cream,GR816,2/1/2018,30,60,30,90,45,253,60,14,18,105,42
Decaf Irish Cream,UN225,12/1/2018,50,70,20,120,49,414,60,18,8,109,52
Decaf Irish Cream,UN225,10/1/2018,60,90,70,150,52,554,68,17,39,120,29
Decaf Irish Cream,UN318,7/1/2018,130,200,160,330,132,994,191,36,144,323,47
Decaf Irish Cream,UN318,6/1/2018,20,40,30,60,22,865,33,6,16,55,17
Decaf Irish Cream,UN318,5/1/2018,100,140,90,240,99,565,132,32,73,231,59
Decaf Irish Cream,UN318,4/1/2018,90,110,60,200,72,606,88,27,27,160,61
Decaf Irish Cream,UN318,3/1/2018,240,-40,-140,200,196,3139,-30,64,-137,166,107
Decaf Irish Cream,UN504,11/1/2018,40,60,40,100,34,428,51,10,19,85,32
Decaf Irish Cream,UN504,9/1/2018,10,20,10,30,14,602,18,4,1,32,17
Decaf Irish Cream,UN504,8/1/2018,50,60,30,110,41,1007,49,12,16,90,33
Decaf Irish Cream,UN504,2/1/2018,70,120,100,190,63,864,91,17,63,154,28
Decaf Irish Cream,UN985,1/1/2018,50,60,30,110,50,1064,60,15,24,110,36
Decaf Irish Cream,SP702,12/1/2018,160,230,170,390,154,817,222,49,150,376,72
Decaf Irish Cream,SP702,9/1/2018,160,230,100,390,133,705,184,120,34,317,150
Decaf Irish Cream,SP702,8/1/2018,110,150,100,260,116,678,161,35,102,277,59
Decaf Irish Cream,SP702,3/1/2018,150,20,-30,170,120,1439,19,37,-42,139,61
Decaf Irish Cream,SP702,2/1/2018,30,60,10,90,37,513,52,33,-11,89,63
