Product,Franchise Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
Darjeeling,RU262,4/1/2019,30,50,20,80,51,396,64,19,17,114,48
Darjeeling,RU608,9/1/2019,50,80,50,130,62,436,94,20,58,155,48
Darjeeling,RU608,3/1/2019,50,80,40,130,76,580,93,28,44,167,57
Darjeeling,RU608,1/1/2019,30,50,30,80,43,597,56,14,41,98,24
Darjeeling,RU715,11/1/2019,200,260,190,460,244,1213,288,75,265,527,89
Darjeeling,RU715,8/1/2019,120,180,140,300,141,764,204,45,188,342,63
Darjeeling,RU715,5/1/2019,170,250,170,420,200,1095,278,66,229,474,104
Darjeeling,RU715,2/1/2019,70,90,40,160,76,580,93,28,44,167,57
Darjeeling,AU212,7/1/2019,90,30,0,120,116,1142,25,35,-46,140,54
Darjeeling,AU315,4/1/2019,70,90,60,160,83,574,107,27,92,188,37
Darjeeling,AU347,3/1/2019,30,60,50,90,43,822,64,12,55,106,22
Darjeeling,AU347,2/1/2019,20,40,10,60,36,236,46,13,0,81,43
Darjeeling,AU516,11/1/2019,40,60,30,100,59,377,74,22,26,132,51
Darjeeling,AU516,5/1/2019,30,30,10,60,32,996,38,9,11,69,28
Darjeeling,AU585,10/1/2019,20,30,30,50,24,856,36,6,25,59,17
Darjeeling,AU607,1/1/2019,40,60,30,100,50,397,68,16,33,117,41
Darjeeling,AU646,8/1/2019,180,-30,-100,150,244,2636,-46,75,-197,196,90
Darjeeling,AU718,12/1/2019,90,30,-10,120,116,1142,25,35,-46,140,54
Darjeeling,AU845,9/1/2019,40,70,50,110,65,1042,77,20,50,141,38
Darjeeling,AU914,6/1/2019,70,90,60,160,83,574,107,27,92,188,37
Darjeeling,BR303,12/1/2019,120,180,130,300,141,764,204,45,188,342,63
Darjeeling,BR719,11/1/2019,100,160,140,260,123,947,178,34,184,298,42
Darjeeling,BR719,9/1/2019,60,70,40,130,81,1046,96,25,68,175,44
Darjeeling,BR719,7/1/2019,240,420,340,660,260,1405,415,72,439,669,90
Darjeeling,BR719,1/1/2019,140,150,100,290,149,1245,149,41,115,295,61
Darjeeling,BR720,10/1/2019,30,40,0,70,35,204,43,13,-4,77,43
Darjeeling,BR720,8/1/2019,110,150,120,260,104,952,152,29,153,254,38
Darjeeling,BR720,5/1/2019,60,70,20,130,59,403,74,22,25,132,52
Darjeeling,BR720,4/1/2019,70,90,60,160,60,1070,72,18,44,131,37
Darjeeling,BR970,6/1/2019,190,-90,-150,100,154,1832,-67,49,-190,86,66
Darjeeling,BR970,3/1/2019,40,70,20,110,39,517,56,36,-14,94,61
Darjeeling,BR970,2/1/2019,20,40,30,60,25,854,36,7,23,60,18
Decaf Espresso,UN216,8/1/2019,50,90,70,140,61,329,90,19,68,150,38
Decaf Espresso,UN216,5/1/2019,40,70,40,110,47,420,63,15,28,109,40
Decaf Espresso,UN330,3/1/2019,40,70,40,110,52,-456,79,17,41,130,46
Decaf Espresso,UN419,12/1/2019,120,160,110,280,141,-942,195,43,177,333,62
Decaf Espresso,UN419,10/1/2019,30,60,50,90,39,845,57,10,50,95,20
Decaf Espresso,UN419,9/1/2019,40,70,30,110,51,419,64,19,17,114,48
Decaf Espresso,UN419,4/1/2019,250,260,170,510,266,1819,266,74,230,527,92
Decaf Espresso,UN513,2/1/2019,0,40,30,40,0,559,43,0,44,43,10
Decaf Espresso,UN614,7/1/2019,40,50,0,90,47,-395,66,42,-8,112,67
Decaf Espresso,UN740,6/1/2019,40,70,50,110,50,587,65,16,50,114,27
Decaf Espresso,UN937,11/1/2019,30,40,10,70,40,-258,49,15,1,88,45
Decaf Espresso,UN937,1/1/2019,80,140,120,220,104,952,152,29,155,254,37
Decaf Espresso,FR505,12/1/2019,100,170,140,270,94,608,136,26,135,228,35
Decaf Espresso,FR505,11/1/2019,10,20,20,30,18,486,26,5,12,44,16
Decaf Espresso,FR505,10/1/2019,150,-80,-240,70,162,2321,-85,147,-367,76,168
Decaf Espresso,FR505,9/1/2019,90,130,90,220,86,1081,103,26,77,187,44
Decaf Espresso,FR505,8/1/2019,30,70,20,100,39,560,72,36,10,110,60
Decaf Espresso,FR505,7/1/2019,40,60,40,100,46,587,60,15,44,105,26
Decaf Espresso,FR505,6/1/2019,40,60,30,100,47,420,63,15,28,109,40
Decaf Espresso,FR505,5/1/2019,40,70,20,110,47,622,66,42,-7,112,66
Decaf Espresso,FR505,4/1/2019,150,220,60,370,162,943,225,147,62,384,167
Decaf Espresso,FR505,3/1/2019,20,30,20,50,20,808,29,5,18,49,15
Decaf Espresso,FR505,2/1/2019,20,30,20,50,25,854,36,7,23,60,18
Decaf Espresso,FR505,1/1/2019,30,50,30,80,39,380,65,12,41,103,33
Decaf Espresso,IN305,1/1/2019,40,60,40,100,35,894,52,9,44,86,19
Decaf Espresso,IN321,10/1/2019,330,470,340,800,291,1742,387,96,357,672,119
Decaf Espresso,IN352,2/1/2019,50,70,20,120,59,403,74,22,25,132,52
Decaf Espresso,IN386,12/1/2019,50,80,10,130,59,338,82,53,-1,140,77
Decaf Espresso,IN754,7/1/2019,110,180,60,290,124,717,173,112,44,294,131
Decaf Espresso,IN754,4/1/2019,50,70,0,120,59,338,82,53,-1,140,77
Decaf Espresso,IN772,11/1/2019,160,180,120,340,145,1304,146,40,112,288,60
Decaf Espresso,IN772,6/1/2019,40,60,30,100,47,420,63,15,28,109,40
Decaf Espresso,IN786,5/1/2019,120,130,80,250,145,1304,146,40,112,288,60
Decaf Espresso,IN813,3/1/2019,50,80,30,130,59,403,74,22,26,132,51
Decaf Espresso,IN904,8/1/2019,30,60,40,90,39,380,65,12,40,103,33
Decaf Espresso,IN941,9/1/2019,50,80,60,130,61,329,90,19,66,150,39
Decaf Espresso,JA206,9/1/2019,100,170,150,270,127,1007,185,35,192,309,43
Decaf Espresso,JA206,5/1/2019,20,40,40,60,30,829,44,8,33,73,19
Decaf Espresso,JA206,4/1/2019,250,340,240,590,291,1742,387,96,356,672,120
Decaf Espresso,JA206,3/1/2019,130,210,70,340,162,943,225,147,62,384,167
Decaf Espresso,JA360,12/1/2019,40,60,40,100,46,587,60,15,44,105,26
Decaf Espresso,JA360,10/1/2019,50,70,10,120,59,338,82,53,-1,140,77
Decaf Espresso,JA360,7/1/2019,80,140,120,220,104,952,152,29,153,254,38
Decaf Espresso,JA425,11/1/2019,70,120,80,190,90,1148,135,29,104,223,56
Decaf Espresso,JA425,8/1/2019,30,50,30,80,50,587,65,16,50,114,27
Decaf Espresso,JA425,6/1/2019,20,30,20,50,25,854,36,7,23,60,18
Decaf Espresso,JA425,2/1/2019,10,20,20,30,18,486,26,5,12,44,16
Decaf Espresso,JA425,1/1/2019,320,380,290,700,260,1319,307,80,284,562,94
Decaf Espresso,NE309,6/1/2019,90,110,80,200,87,564,112,28,98,197,38
Decaf Espresso,NE630,3/1/2019,50,60,40,110,41,592,53,13,39,93,23
Decaf Espresso,NE630,2/1/2019,340,520,370,860,364,2654,548,127,511,904,166
Decaf Espresso,NE773,12/1/2019,130,180,60,310,124,717,173,112,44,294,131
Decaf Espresso,NE773,10/1/2019,40,590,560,630,52,-1493,613,17,778,659,46
Decaf Espresso,NE773,9/1/2019,50,70,40,120,43,388,57,14,22,99,38
Decaf Espresso,NE773,5/1/2019,450,690,530,1140,364,2654,548,127,511,904,166
Decaf Espresso,NE773,1/1/2019,40,70,20,110,39,478,55,12,0,93,51
Decaf Espresso,NE815,7/1/2019,80,130,90,210,90,1148,135,29,104,223,56
Decaf Espresso,NE815,4/1/2019,30,40,20,70,34,1010,41,10,12,74,30
Decaf Espresso,NE847,11/1/2019,40,60,20,100,36,252,46,13,-1,81,44
Decaf Espresso,NE847,8/1/2019,50,70,50,120,40,843,59,11,50,98,21
Decaf Espresso,GR314,9/1/2019,80,90,40,170,76,613,93,28,43,167,58
Decaf Espresso,GR314,7/1/2019,250,340,230,590,238,1190,329,78,287,562,113
Decaf Espresso,GR417,10/1/2019,100,160,120,260,86,463,125,27,104,209,46
Decaf Espresso,GR573,8/1/2019,60,90,60,150,64,467,96,21,59,159,49
Decaf Espresso,GR573,4/1/2019,100,170,120,270,114,822,172,37,144,283,63
Decaf Espresso,GR573,3/1/2019,80,120,70,200,64,467,96,21,61,159,48
Decaf Espresso,GR573,1/1/2019,30,50,30,80,34,432,51,10,25,84,31
Decaf Espresso,GR636,11/1/2019,40,60,20,100,51,419,64,19,17,114,48
Decaf Espresso,GR636,6/1/2019,130,200,160,330,127,1007,185,35,190,309,44
Decaf Espresso,GR636,2/1/2019,30,40,10,70,36,462,54,11,29,89,31
Decaf Espresso,GR660,5/1/2019,20,40,30,60,23,868,34,6,22,56,17
Decaf Espresso,GR816,12/1/2019,30,60,10,90,59,338,82,53,0,140,76
Decaf Espresso,UN225,7/1/2019,30,60,50,90,35,894,52,9,44,86,19
Decaf Espresso,UN225,6/1/2019,60,110,100,170,104,952,152,29,155,254,37
Decaf Espresso,UN225,5/1/2019,10,10,10,20,18,486,26,5,12,44,16
Decaf Espresso,UN318,12/1/2019,220,240,150,460,266,1819,266,74,230,527,92
Decaf Espresso,UN318,10/1/2019,190,270,190,460,291,1742,387,96,356,672,120
Decaf Espresso,UN337,11/1/2019,30,60,30,90,44,258,59,14,23,102,39
Decaf Espresso,UN337,9/1/2019,80,120,90,200,94,608,136,26,137,228,34
Decaf Espresso,UN337,1/1/2019,20,50,30,70,39,380,65,12,40,103,33
Decaf Espresso,UN504,8/1/2019,20,40,30,60,25,854,36,7,23,60,18
Decaf Espresso,UN504,4/1/2019,40,70,50,110,45,885,65,12,57,109,22
Decaf Espresso,UN985,3/1/2019,90,160,100,250,114,822,172,37,144,283,63
Decaf Espresso,UN985,2/1/2019,80,110,90,190,94,608,136,26,135,228,35
Decaf Espresso,SP702,5/1/2019,60,90,50,150,52,668,79,17,43,130,45
Decaf Espresso,SP702,2/1/2019,90,150,100,240,114,822,172,37,142,283,64
Decaf Espresso,SP702,1/1/2019,50,80,60,130,50,587,65,16,50,114,27
Decaf Espresso,SP775,12/1/2019,30,50,40,80,35,894,52,9,43,86,20
Decaf Espresso,SP775,11/1/2019,40,50,20,90,43,388,57,14,22,99,38
Decaf Espresso,SP775,10/1/2019,270,380,260,650,291,1742,387,96,357,672,119
Decaf Espresso,SP775,9/1/2019,130,140,90,270,145,1304,146,40,112,288,60
Decaf Espresso,SP775,8/1/2019,0,50,40,50,0,559,43,0,43,43,11
Decaf Espresso,SP775,7/1/2019,10,30,20,40,20,808,29,5,17,49,16
Decaf Espresso,SP775,6/1/2019,30,40,20,70,36,462,54,11,29,89,31
Decaf Espresso,SP775,4/1/2019,40,70,50,110,39,845,57,10,48,95,20
Decaf Espresso,SP775,3/1/2019,300,320,220,620,266,1819,266,74,232,527,91
Decaf Espresso,ME319,2/1/2019,80,100,70,180,86,1081,103,26,77,187,44
Decaf Espresso,ME515,11/1/2019,90,130,80,220,97,575,130,32,98,225,55
Decaf Espresso,ME515,1/1/2019,30,50,20,80,44,258,59,14,25,102,38
Decaf Espresso,ME563,12/1/2019,50,80,30,130,51,419,64,19,15,114,49
Decaf Espresso,ME563,10/1/2019,100,140,110,240,87,564,112,28,98,197,38
Decaf Espresso,ME563,8/1/2019,130,190,150,320,127,1007,185,35,192,309,43
Decaf Espresso,ME563,7/1/2019,20,50,40,70,23,868,34,6,22,56,17
Decaf Espresso,ME563,6/1/2019,100,130,80,230,97,575,130,32,98,225,55
Decaf Espresso,ME563,5/1/2019,90,120,70,210,76,613,93,28,43,167,58
Decaf Espresso,ME712,9/1/2019,290,-40,-150,250,238,2797,-36,78,-217,200,113
Decaf Espresso,ME712,4/1/2019,40,60,40,100,34,432,51,10,25,84,31
Decaf Espresso,ME712,3/1/2019,20,30,20,50,23,605,31,7,17,54,18
Decaf Espresso,CA203,12/1/2019,40,50,30,90,34,1010,41,10,12,74,30
Decaf Espresso,CA203,11/1/2019,70,110,90,180,59,870,85,16,80,143,25
Decaf Espresso,CA203,10/1/2019,60,70,40,130,60,1070,72,18,44,131,37
Decaf Espresso,CA203,8/1/2019,160,230,170,390,154,833,222,49,207,373,67
Decaf Espresso,CA203,3/1/2019,150,220,100,370,124,717,173,112,43,294,132
Decaf Espresso,CA203,1/1/2019,130,180,130,310,141,692,195,43,178,333,61
Decaf Espresso,GE209,12/1/2019,150,60,10,210,120,1334,49,37,-15,167,56
Decaf Espresso,GE213,11/1/2019,40,50,0,90,39,517,56,36,-12,94,60
Decaf Espresso,GE310,5/1/2019,40,50,20,90,50,1051,59,15,32,108,33
Decaf Espresso,GE323,3/1/2019,110,160,120,270,104,952,152,29,153,254,38
Decaf Espresso,GE415,10/1/2019,40,50,0,90,47,622,66,42,-8,112,67
Decaf Espresso,GE415,4/1/2019,20,50,30,70,44,258,59,14,23,102,39
Decaf Espresso,CH503,10/1/2019,60,90,80,150,94,608,136,26,135,228,35
Decaf Espresso,CH503,7/1/2019,70,120,80,190,114,822,172,37,144,283,63
Decaf Espresso,CH503,6/1/2019,230,290,170,520,270,1834,332,102,272,597,126
Decaf Espresso,CH503,3/1/2019,170,190,130,360,266,1819,266,74,232,527,91
Decaf Espresso,CH503,2/1/2019,30,40,0,70,40,219,49,15,1,88,45
Decaf Espresso,GE530,9/1/2019,40,70,30,110,52,668,79,17,43,130,45
Decaf Espresso,CH541,8/1/2019,20,40,30,60,36,462,54,11,28,89,32
Decaf Espresso,CH541,5/1/2019,120,170,110,290,141,692,195,43,177,333,62
Decaf Espresso,GE562,7/1/2019,30,50,30,80,41,592,53,13,37,93,24
Decaf Espresso,GE661,6/1/2019,90,150,120,240,94,608,136,26,135,228,35
Decaf Espresso,GE707,2/1/2019,10,30,20,40,18,486,26,5,12,44,16
Decaf Espresso,CA860,7/1/2019,20,40,20,60,40,219,49,15,1,88,45
Decaf Espresso,CA860,5/1/2019,30,50,20,80,52,668,79,17,41,130,46
Decaf Espresso,CA860,4/1/2019,20,30,20,50,20,814,31,5,21,51,15
Decaf Espresso,GE909,8/1/2019,90,130,90,220,141,692,195,43,178,333,61
Decaf Espresso,GE951,1/1/2019,170,-170,-250,0,270,5230,-270,102,-522,27,126
Decaf Espresso,CA959,9/1/2019,30,40,0,70,36,252,46,13,0,81,43
Decaf Espresso,CA959,6/1/2019,30,40,0,70,47,622,66,42,-7,112,66
Decaf Espresso,CA959,2/1/2019,0,40,30,40,0,559,43,0,43,43,11
Decaf Espresso,CH971,12/1/2019,60,90,70,150,59,870,85,16,80,143,25
Decaf Espresso,CH971,11/1/2019,30,50,30,80,34,432,51,10,26,84,30
Decaf Espresso,CH971,9/1/2019,30,50,0,80,39,517,56,36,-14,94,61
Decaf Espresso,CH971,4/1/2019,110,180,60,290,124,717,173,112,44,294,131
Decaf Espresso,CH971,1/1/2019,200,410,310,610,270,1781,523,102,536,786,126
Decaf Espresso,MA435,12/1/2019,50,70,60,120,59,870,85,16,80,143,25
Decaf Espresso,MA435,11/1/2019,30,50,20,80,51,419,64,19,15,114,49
Decaf Espresso,MA435,10/1/2019,50,90,60,140,64,467,96,21,61,159,48
Decaf Espresso,MA435,9/1/2019,50,80,40,130,76,613,93,28,44,167,57
Decaf Espresso,MA435,8/1/2019,220,270,200,490,260,1319,307,80,283,562,95
Decaf Espresso,MA435,7/1/2019,30,50,30,80,41,592,53,13,37,93,24
Decaf Espresso,MA435,6/1/2019,130,200,150,330,154,833,222,49,207,373,67
Decaf Espresso,MA435,5/1/2019,200,290,200,490,238,1190,329,78,287,562,113
Decaf Espresso,MA435,4/1/2019,70,90,40,160,76,613,93,28,43,167,58
Decaf Espresso,MA435,3/1/2019,100,40,0,140,120,1334,49,37,-17,167,57
Decaf Espresso,MA435,2/1/2019,70,100,70,170,87,564,112,28,99,197,37
Decaf Espresso,MA435,1/1/2019,30,50,50,80,40,843,59,11,51,98,20
Decaf Espresso,RU262,10/1/2019,20,40,10,60,36,252,46,13,0,81,43
Decaf Espresso,RU262,8/1/2019,40,60,30,100,59,403,74,22,26,132,51
Decaf Espresso,RU262,3/1/2019,30,40,20,70,34,1010,41,10,14,74,29
Decaf Espresso,RU414,6/1/2019,10,40,40,50,23,868,34,6,22,56,17
Decaf Espresso,RU608,12/1/2019,40,50,20,90,47,420,63,15,29,109,39
Decaf Espresso,RU715,9/1/2019,190,-40,-110,150,260,3076,-62,80,-226,196,95
Decaf Espresso,RU715,7/1/2019,100,40,-10,140,120,1334,49,37,-17,167,57
Decaf Espresso,RU715,5/1/2019,40,60,40,100,60,1070,72,18,46,131,36
Decaf Espresso,RU715,2/1/2019,70,100,70,170,87,564,112,28,99,197,37
Decaf Espresso,RU715,1/1/2019,130,200,150,330,154,833,222,49,207,373,67
Decaf Espresso,RU920,11/1/2019,100,170,150,270,127,1007,185,35,192,309,43
Decaf Espresso,RU920,4/1/2019,60,80,50,140,86,1081,103,26,76,187,45
Decaf Espresso,SI405,10/1/2019,250,280,190,530,266,1355,280,74,251,541,91
Decaf Espresso,SI405,9/1/2019,130,150,100,280,145,1304,146,40,112,288,60
Decaf Espresso,SI405,7/1/2019,30,50,10,80,40,219,49,15,0,88,46
Decaf Espresso,SI405,4/1/2019,130,180,140,310,123,941,178,34,184,298,42
Decaf Espresso,SI405,2/1/2019,60,80,30,140,63,397,77,23,29,139,52
Decaf Espresso,SI405,1/1/2019,60,70,40,130,50,1064,60,15,33,109,33
Decaf Espresso,SI580,11/1/2019,40,70,20,110,37,513,52,33,-15,88,59
Decaf Espresso,SI580,8/1/2019,190,-90,-150,100,154,2105,-67,49,-192,86,67
Decaf Espresso,SI580,5/1/2019,20,40,30,60,25,851,38,7,26,62,18
Decaf Espresso,SI580,3/1/2019,50,90,70,140,61,322,90,19,66,150,39
Decaf Espresso,SI918,12/1/2019,40,70,40,110,46,415,62,15,26,107,40
Decaf Espresso,SI918,6/1/2019,40,70,40,110,52,-587,79,17,41,130,46
Decaf Espresso,BR303,7/1/2019,90,140,100,230,116,-1278,161,35,141,275,55
Decaf Espresso,BR303,4/1/2019,30,40,30,70,32,841,48,8,39,79,19
Decaf Espresso,BR719,5/1/2019,40,60,20,100,49,414,60,18,12,108,47
Decaf Espresso,BR719,1/1/2019,250,260,170,510,266,1797,266,74,230,527,92
Decaf Espresso,BR720,12/1/2019,0,40,30,40,0,516,43,0,44,43,10
Decaf Espresso,BR720,8/1/2019,30,60,10,90,44,-508,61,39,-10,104,63
Decaf Espresso,BR970,11/1/2019,20,40,30,60,30,581,39,9,23,68,20
Decaf Espresso,BR970,10/1/2019,20,30,0,50,29,-347,36,11,-11,64,41
Decaf Espresso,BR970,9/1/2019,100,150,120,250,123,941,178,34,184,298,42
Decaf Espresso,BR970,6/1/2019,110,170,130,280,100,598,145,28,145,243,37
Decaf Espresso,BR970,3/1/2019,10,20,20,30,16,484,25,4,14,41,14
Decaf Espresso,BR970,2/1/2019,160,-90,-260,70,173,2615,-95,156,-392,77,176
Decaf Espresso,SW214,2/1/2019,110,150,100,260,103,1073,123,31,97,224,49
Decaf Espresso,SW254,11/1/2019,30,70,20,100,37,540,68,33,8,104,58
Decaf Espresso,SW254,7/1/2019,70,90,60,160,77,581,99,25,86,174,34
Decaf Espresso,SW254,5/1/2019,40,60,30,100,46,415,62,15,26,107,40
Decaf Espresso,SW325,9/1/2019,160,230,60,390,173,927,239,156,69,408,176
Decaf Espresso,SW361,3/1/2019,40,60,10,100,44,617,61,39,-11,104,64
Decaf Espresso,SW409,6/1/2019,20,40,30,60,23,806,35,6,25,57,16
Decaf Espresso,SW409,1/1/2019,20,40,30,60,25,851,38,7,26,62,18
Decaf Espresso,SW430,12/1/2019,40,60,40,100,47,366,79,14,57,125,35
Decaf Espresso,SW432,10/1/2019,30,60,40,90,34,890,49,9,40,82,19
Decaf Espresso,SW469,8/1/2019,340,470,340,810,295,1714,392,97,362,681,121
Decaf Espresso,SW832,4/1/2019,60,70,20,130,63,397,77,23,28,139,53
Decaf Irish Cream,UN234,10/1/2019,60,80,10,140,63,332,88,57,1,150,81
Decaf Irish Cream,UN234,6/1/2019,120,190,60,310,133,705,184,120,48,314,139
Decaf Irish Cream,UN234,5/1/2019,50,70,0,120,63,332,88,57,3,150,80
Decaf Irish Cream,UN440,3/1/2019,160,180,120,340,145,1292,146,40,112,288,60
Decaf Irish Cream,UN513,12/1/2019,40,60,30,100,46,415,62,15,26,107,40
Decaf Irish Cream,UN513,8/1/2019,120,130,80,250,145,1292,146,40,113,288,60
Decaf Irish Cream,UN513,4/1/2019,60,70,20,130,63,397,77,23,28,139,53
Decaf Irish Cream,UN513,2/1/2019,40,70,50,110,47,366,79,14,57,125,35
Decaf Irish Cream,UN513,1/1/2019,50,80,60,130,61,322,90,19,68,150,38
Decaf Irish Cream,UN567,7/1/2019,20,30,30,50,25,826,37,7,26,61,17
Decaf Irish Cream,UN614,11/1/2019,110,170,140,280,132,994,191,36,197,320,45
Decaf Irish Cream,UN614,9/1/2019,250,350,250,600,295,1714,392,97,362,681,121
Decaf Irish Cream,FR505,12/1/2019,140,220,70,360,173,927,239,156,68,408,177
Decaf Irish Cream,FR505,11/1/2019,70,100,70,170,77,581,99,25,84,174,35
Decaf Irish Cream,FR505,10/1/2019,50,80,20,130,63,332,88,57,3,150,80
Decaf Irish Cream,FR505,9/1/2019,100,160,140,260,123,941,178,34,182,298,43
Decaf Irish Cream,FR505,8/1/2019,70,120,80,190,90,1139,135,29,104,223,56
Decaf Irish Cream,FR505,7/1/2019,20,30,20,50,30,581,39,9,25,68,20
Decaf Irish Cream,FR505,6/1/2019,20,40,30,60,25,851,38,7,26,62,18
Decaf Irish Cream,FR505,5/1/2019,10,20,20,30,16,484,25,4,12,41,15
Decaf Irish Cream,FR505,4/1/2019,390,450,340,840,311,1296,367,96,345,672,109
Decaf Irish Cream,FR505,3/1/2019,50,70,50,120,52,554,68,17,54,119,27
Decaf Irish Cream,FR505,2/1/2019,80,110,80,190,68,587,87,22,73,154,32
Decaf Irish Cream,FR505,1/1/2019,340,520,370,860,364,2617,546,127,508,902,166
Decaf Irish Cream,IN321,9/1/2019,140,190,60,330,133,705,184,120,48,314,139
Decaf Irish Cream,IN352,2/1/2019,40,590,560,630,52,-2033,612,17,777,658,46
Decaf Irish Cream,IN386,1/1/2019,50,70,40,120,42,384,56,13,21,97,38
Decaf Irish Cream,IN561,8/1/2019,50,90,40,140,47,474,67,15,11,113,55
Decaf Irish Cream,IN727,12/1/2019,450,680,520,1130,364,2617,546,127,508,902,166
Decaf Irish Cream,IN754,7/1/2019,80,130,90,210,90,1139,135,29,104,223,56
Decaf Irish Cream,IN754,4/1/2019,40,50,20,90,41,1007,49,12,21,89,32
Decaf Irish Cream,IN772,10/1/2019,40,60,20,100,38,248,48,14,1,85,44
Decaf Irish Cream,IN863,5/1/2019,60,80,60,140,48,839,70,13,63,117,22
Decaf Irish Cream,IN863,3/1/2019,70,90,40,160,72,606,88,27,37,159,57
Decaf Irish Cream,IN904,11/1/2019,200,290,190,490,196,1167,271,64,225,463,100
Decaf Irish Cream,IN954,6/1/2019,100,160,120,260,86,454,125,27,105,209,46
Decaf Irish Cream,JA206,12/1/2019,60,90,60,150,64,460,96,21,61,159,48
Decaf Irish Cream,JA206,10/1/2019,100,170,120,270,114,810,172,37,144,283,63
Decaf Irish Cream,JA206,9/1/2019,80,120,70,200,64,460,96,21,61,159,48
Decaf Irish Cream,JA206,7/1/2019,30,50,30,80,34,428,51,10,26,84,30
Decaf Irish Cream,JA206,6/1/2019,40,50,10,90,49,414,60,18,12,108,47
Decaf Irish Cream,JA206,3/1/2019,130,210,170,340,132,994,191,36,199,320,44
Decaf Irish Cream,JA253,5/1/2019,30,40,10,70,36,458,54,11,28,89,32
Decaf Irish Cream,JA253,2/1/2019,20,30,20,50,22,865,33,6,22,55,16
Decaf Irish Cream,JA360,8/1/2019,40,60,10,100,63,332,88,57,3,150,80
Decaf Irish Cream,JA360,4/1/2019,30,50,40,80,34,890,49,9,39,82,20
Decaf Irish Cream,JA509,11/1/2019,80,120,100,200,123,941,178,34,184,298,42
Decaf Irish Cream,JA509,1/1/2019,10,10,10,20,16,484,25,4,12,41,15
Decaf Irish Cream,NE217,1/1/2019,220,240,150,460,266,1797,266,74,230,527,92
Decaf Irish Cream,NE309,8/1/2019,190,270,190,460,295,1714,392,97,362,681,121
Decaf Irish Cream,NE312,12/1/2019,30,60,30,90,45,253,60,14,26,104,38
Decaf Irish Cream,NE312,4/1/2019,80,130,100,210,100,598,145,28,145,243,37
Decaf Irish Cream,NE773,2/1/2019,30,50,30,80,47,366,79,14,58,125,34
Decaf Irish Cream,NE815,10/1/2019,20,40,30,60,25,851,38,7,28,62,17
Decaf Irish Cream,NE815,6/1/2019,40,80,60,120,46,880,68,12,61,113,22
Decaf Irish Cream,NE815,3/1/2019,90,160,100,250,114,810,172,37,142,283,64
Decaf Irish Cream,NE847,11/1/2019,80,130,110,210,100,598,145,28,145,243,37
Decaf Irish Cream,NE847,9/1/2019,60,90,50,150,52,662,79,17,41,130,46
Decaf Irish Cream,NE847,7/1/2019,90,150,100,240,114,810,172,37,142,283,64
Decaf Irish Cream,NE847,5/1/2019,30,50,30,80,30,581,39,9,25,68,20
Decaf Irish Cream,GR314,7/1/2019,30,40,30,70,34,890,49,9,39,82,20
Decaf Irish Cream,GR314,3/1/2019,280,370,250,650,295,1714,392,97,362,681,121
Decaf Irish Cream,GR314,1/1/2019,130,140,90,270,145,1292,146,40,112,288,60
Decaf Irish Cream,GR417,11/1/2019,40,50,20,90,42,384,56,13,22,97,37
Decaf Irish Cream,GR417,8/1/2019,0,50,40,50,0,516,43,0,43,43,11
Decaf Irish Cream,GR573,4/1/2019,20,30,20,50,23,806,35,6,23,57,17
Decaf Irish Cream,GR636,12/1/2019,30,40,20,70,36,458,54,11,29,89,31
Decaf Irish Cream,GR636,10/1/2019,30,60,50,90,32,841,48,8,39,79,19
Decaf Irish Cream,GR636,2/1/2019,300,320,220,620,266,1797,266,74,230,527,92
Decaf Irish Cream,GR660,6/1/2019,90,120,90,210,103,1073,123,31,98,224,48
Decaf Irish Cream,GR660,5/1/2019,90,130,80,220,99,565,132,32,101,229,55
Decaf Irish Cream,GR816,9/1/2019,30,60,30,90,45,253,60,14,25,104,39
Decaf Irish Cream,UN225,6/1/2019,50,70,20,120,49,414,60,18,11,108,48
Decaf Irish Cream,UN318,1/1/2019,60,90,70,150,52,554,68,17,54,119,27
Decaf Irish Cream,UN337,12/1/2019,130,200,160,330,132,994,191,36,199,320,44
Decaf Irish Cream,UN337,5/1/2019,20,40,30,60,22,865,33,6,22,55,16
Decaf Irish Cream,UN504,11/1/2019,100,140,90,240,99,565,132,32,101,229,55
Decaf Irish Cream,UN504,9/1/2019,90,110,60,200,72,606,88,27,37,159,57
Decaf Irish Cream,UN504,7/1/2019,240,-40,-140,200,196,3139,-30,64,-189,165,100
Decaf Irish Cream,UN504,4/1/2019,40,60,40,100,34,428,51,10,26,84,30
Decaf Irish Cream,UN504,2/1/2019,10,20,10,30,14,602,18,4,1,32,16
Decaf Irish Cream,UN985,10/1/2019,50,60,30,110,41,1007,49,12,22,89,31
Decaf Irish Cream,UN985,8/1/2019,70,120,100,190,63,864,91,17,87,153,26
Decaf Irish Cream,UN985,3/1/2019,50,60,30,110,50,1064,60,15,33,109,33
Decaf Irish Cream,SP702,11/1/2019,160,230,170,390,154,817,222,49,207,373,67
Decaf Irish Cream,SP702,9/1/2019,160,230,100,390,133,705,184,120,47,314,140
Decaf Irish Cream,SP702,8/1/2019,110,150,100,260,116,678,161,35,141,275,55
Decaf Irish Cream,SP702,7/1/2019,150,20,-30,170,120,1439,19,37,-58,138,57
Decaf Irish Cream,SP702,6/1/2019,30,60,10,90,37,513,52,33,-15,88,59
